지형지물부호,관리번호,행정읍면동,도엽번호,도로구간번호,대장초기화여부,위도,경도
가로수,369,대전광역시 동구 ,36710099,57806,1,36.2745248,127.467964
가로수,370,대전광역시 동구 ,36710099,57806,1,36.27465744,127.4674561
가로수,371,대전광역시 동구 ,36710099,57806,1,36.27461342,127.4676251
가로수,372,대전광역시 동구 ,36710099,57806,1,36.27457519,127.4677726
가로수,373,대전광역시 동구 ,36710099,57806,1,36.27454139,127.4679055
가로수,374,대전광역시 동구 ,36710099,57806,1,36.27449247,127.4680982
가로수,375,대전광역시 동구 ,36710099,57806,1,36.27451035,127.4680255
가로수,376,대전광역시 동구 ,36710099,57806,1,36.27455786,127.4678423
가로수,377,대전광역시 동구 ,36710099,57806,1,36.27459217,127.4677122
가로수,378,대전광역시 동구 ,36710099,57806,1,36.27462391,127.467581
가로수,379,대전광역시 동구 ,36710099,57806,1,36.27464254,127.4675143
가로수,380,대전광역시 동구 ,36710099,57808,1,36.27470207,127.4672626
가로수,381,대전광역시 동구 ,36710099,57807,1,36.27468901,127.4673286
가로수,382,대전광역시 동구 ,36710099,57805,1,36.27472151,127.4672003
가로수,383,대전광역시 동구 ,36710099,57805,1,36.27473866,127.4671372
가로수,384,대전광역시 동구 ,36710099,57805,1,36.27475628,127.4670664
가로수,385,대전광역시 동구 ,36710099,57805,1,36.27477181,127.4670058
가로수,386,대전광역시 동구 ,36710099,57805,1,36.27478786,127.4669422
가로수,387,대전광역시 동구 ,36710099,57805,1,36.27480535,127.4668745
가로수,388,대전광역시 동구 ,36710099,57805,1,36.27482054,127.4668146
가로수,389,대전광역시 동구 ,36710099,57805,1,36.2748373,127.4667493
가로수,390,대전광역시 동구 ,36710099,57805,1,36.27485396,127.4666828
가로수,391,대전광역시 동구 ,36710099,57805,1,36.27487094,127.4666171
가로수,392,대전광역시 동구 ,36710099,57805,1,36.27488443,127.4665599
가로수,393,대전광역시 동구 ,36710099,57805,1,36.27490304,127.4664887
가로수,394,대전광역시 동구 ,36710099,57805,1,36.2749186,127.4664278
가로수,395,대전광역시 동구 ,36710099,57805,1,36.27493502,127.4663643
가로수,396,대전광역시 동구 ,36710099,57805,1,36.27495186,127.4663008
가로수,397,대전광역시 동구 ,36710099,57805,1,36.27490448,127.4663252
가로수,398,대전광역시 동구 ,36710099,57805,1,36.2748921,127.4663864
가로수,399,대전광역시 동구 ,36710099,57805,1,36.27487668,127.4664468
가로수,400,대전광역시 동구 ,36710099,57805,1,36.27485812,127.4665189
가로수,401,대전광역시 동구 ,36710099,57805,1,36.2748398,127.4665816
가로수,402,대전광역시 동구 ,36710099,57805,1,36.27482332,127.4666491
가로수,403,대전광역시 동구 ,36710099,57805,1,36.2748071,127.4667108
가로수,404,대전광역시 동구 ,36710099,57805,1,36.27479009,127.4667754
가로수,405,대전광역시 동구 ,36710099,57805,1,36.27477522,127.4668364
가로수,406,대전광역시 동구 ,36710099,57805,1,36.27475889,127.4668988
가로수,407,대전광역시 동구 ,36710099,57805,1,36.2747418,127.4669657
가로수,408,대전광역시 동구 ,36710099,57805,1,36.27472839,127.4670287
가로수,409,대전광역시 동구 ,36710099,57805,1,36.27470895,127.4670978
가로수,410,대전광역시 동구 ,36710099,57805,1,36.2746956,127.4671521
가로수,411,대전광역시 동구 ,36710099,57805,1,36.27467577,127.467219
가로수,412,대전광역시 동구 ,36710099,57808,1,36.27466142,127.467282
가로수,413,대전광역시 동구 ,36710099,57807,1,36.27464419,127.4673461
가로수,414,대전광역시 동구 ,36710099,57806,1,36.27462987,127.4674103
가로수,415,대전광역시 동구 ,36710099,57806,1,36.27461064,127.4674765
가로수,416,대전광역시 동구 ,36710099,57806,1,36.27459508,127.4675425
가로수,417,대전광역시 동구 ,36710099,57806,1,36.2745772,127.4676054
가로수,418,대전광역시 동구 ,36710099,57806,1,36.27456131,127.4676681
가로수,419,대전광역시 동구 ,36710099,57806,1,36.27454671,127.4677284
가로수,420,대전광역시 동구 ,36710099,57806,1,36.27453218,127.4677867
가로수,421,대전광역시 동구 ,36710099,57806,1,36.27451605,127.467851
가로수,422,대전광역시 동구 ,36710099,57806,1,36.27449824,127.4679203
가로수,423,대전광역시 동구 ,36710099,57806,1,36.27448152,127.4679868
가로수,424,대전광역시 동구 ,36710099,57806,1,36.27446427,127.4680491
가로수,425,대전광역시 동구 ,36710099,57806,1,36.27445011,127.4681101
가로수,426,대전광역시 동구 ,36710099,57806,1,36.27443213,127.4681736
가로수,427,대전광역시 동구 ,36710099,57806,1,36.27441311,127.4682447
가로수,428,대전광역시 동구 ,36710099,57806,1,36.27439972,127.4683036
가로수,429,대전광역시 동구 ,36710099,57806,1,36.27438317,127.4683685
가로수,430,대전광역시 동구 ,36710099,57806,1,36.27436635,127.4684287
가로수,431,대전광역시 동구 ,36710099,57806,1,36.27435093,127.468492
가로수,432,대전광역시 동구 ,36710099,57806,1,36.27433277,127.4685609
가로수,445,대전광역시 동구 ,36710099,19088,1,36.27342573,127.4651516
가로수,446,대전광역시 동구 ,36710099,19083,1,36.27348651,127.4650713
가로수,447,대전광역시 동구 ,36710099,18385,1,36.27334577,127.465267
가로수,448,대전광역시 동구 ,36710099,18385,1,36.27324957,127.4654031
가로수,449,대전광역시 동구 ,36710099,18385,1,36.27330652,127.4653239
가로수,450,대전광역시 동구 ,36710099,18385,1,36.27342982,127.4653195
가로수,451,대전광역시 동구 ,36710099,19088,1,36.27351968,127.4651892
가로수,452,대전광역시 동구 ,36710099,19083,1,36.27356862,127.4651284
가로수,453,대전광역시 동구 ,36710099,19083,1,36.27361986,127.4650653
가로수,454,대전광역시 동구 ,36710099,57805,1,36.27498705,127.4660046
가로수,455,대전광역시 동구 ,36710099,57805,1,36.27497206,127.4660659
가로수,456,대전광역시 동구 ,36710099,57805,1,36.27495485,127.4661334
가로수,457,대전광역시 동구 ,36710099,57805,1,36.27493898,127.4661967
가로수,458,대전광역시 동구 ,36710099,57805,1,36.2749211,127.4662595
가로수,459,대전광역시 동구 ,36710099,57805,1,36.2749828,127.4661798
가로수,460,대전광역시 동구 ,36710099,57805,1,36.2749672,127.4662412
가로수,461,대전광역시 동구 ,36710099,19083,1,36.27367436,127.4650025
가로수,462,대전광역시 동구 ,36710099,57805,1,36.27499967,127.4661137
가로수,463,대전광역시 동구 ,36710099,19087,1,36.27346539,127.4652627
가로수,464,대전광역시 동구 ,36710099,19101,1,36.27276839,127.4656755
가로수,465,대전광역시 동구 ,36710099,19101,1,36.2717372,127.4660858
가로수,466,대전광역시 동구 ,36710099,19101,1,36.27163664,127.4662133
가로수,467,대전광역시 동구 ,36710099,19100,1,36.2715943,127.4662798
가로수,468,대전광역시 동구 ,36710099,19103,1,36.27143028,127.4663786
가로수,469,대전광역시 동구 ,36710099,19136,1,36.27216448,127.469452
가로수,470,대전광역시 동구 ,36710099,19132,1,36.27058309,127.4697298
가로수,471,대전광역시 동구 ,36710099,19132,1,36.27059832,127.469668
가로수,472,대전광역시 동구 ,36710099,19103,1,36.27147934,127.4665068
가로수,473,대전광역시 동구 ,36710099,19103,1,36.27151249,127.4664296
가로수,474,대전광역시 동구 ,36710099,19103,1,36.27138489,127.466839
가로수,475,대전광역시 동구 ,36710099,19103,1,36.27140255,127.4667601
가로수,476,대전광역시 동구 ,36710099,19103,1,36.27136404,127.466922
가로수,477,대전광역시 동구 ,36710099,19103,1,36.27134311,127.4670112
가로수,478,대전광역시 동구 ,36710099,19103,1,36.27133435,127.4670418
가로수,479,대전광역시 동구 ,36710099,19103,1,36.2712802,127.4672695
가로수,480,대전광역시 동구 ,36710099,19103,1,36.27125894,127.467354
가로수,481,대전광역시 동구 ,36710099,19103,1,36.27123712,127.4674386
가로수,482,대전광역시 동구 ,36710099,19103,1,36.27121205,127.4675481
가로수,483,대전광역시 동구 ,36710099,19103,1,36.27119511,127.4676173
가로수,484,대전광역시 동구 ,36710099,19103,1,36.27117581,127.467696
가로수,485,대전광역시 동구 ,36710099,19094,1,36.27113445,127.4679521
가로수,486,대전광역시 동구 ,36710099,19094,1,36.27111957,127.4680395
가로수,487,대전광역시 동구 ,36710099,19094,1,36.27109649,127.4681292
가로수,488,대전광역시 동구 ,36710099,19094,1,36.27107515,127.4682117
가로수,489,대전광역시 동구 ,36710099,19094,1,36.27105643,127.4682959
가로수,490,대전광역시 동구 ,36710099,19154,1,36.27120144,127.4685321
가로수,491,대전광역시 동구 ,36710099,19154,1,36.27126992,127.4685578
가로수,492,대전광역시 동구 ,36710099,19154,1,36.27132953,127.468584
가로수,493,대전광역시 동구 ,36710099,19154,1,36.27139905,127.4686111
가로수,494,대전광역시 동구 ,36710099,19154,1,36.27147274,127.4686391
가로수,495,대전광역시 동구 ,36710099,19154,1,36.27154133,127.4686617
가로수,496,대전광역시 동구 ,36710099,19154,1,36.27160641,127.4686886
가로수,497,대전광역시 동구 ,36710099,19154,1,36.27167651,127.4687139
가로수,498,대전광역시 동구 ,36710099,19154,1,36.27174809,127.4687391
가로수,499,대전광역시 동구 ,36710099,19154,1,36.27181498,127.4687662
가로수,500,대전광역시 동구 ,36710099,19154,1,36.27188284,127.4687946
가로수,501,대전광역시 동구 ,36710099,19154,1,36.27195269,127.4688228
가로수,502,대전광역시 동구 ,36710099,19137,1,36.27228411,127.4687609
가로수,503,대전광역시 동구 ,36710099,19137,1,36.27230528,127.4686776
가로수,504,대전광역시 동구 ,36710099,19137,1,36.2723297,127.4685922
가로수,505,대전광역시 동구 ,36710099,19137,1,36.27235281,127.4685112
가로수,506,대전광역시 동구 ,36710099,19095,1,36.27239966,127.4683387
가로수,507,대전광역시 동구 ,36710099,19095,1,36.2723733,127.4684322
가로수,508,대전광역시 동구 ,36710099,19095,1,36.27242008,127.4682584
가로수,509,대전광역시 동구 ,36710099,19095,1,36.27244498,127.4681736
가로수,510,대전광역시 동구 ,36710099,19137,1,36.27214933,127.4687045
가로수,511,대전광역시 동구 ,36710099,19137,1,36.272174,127.4686132
가로수,512,대전광역시 동구 ,36710099,19137,1,36.27219613,127.4685386
가로수,513,대전광역시 동구 ,36710099,19137,1,36.27222831,127.4684639
가로수,514,대전광역시 동구 ,36710099,19095,1,36.27227,127.468379
가로수,515,대전광역시 동구 ,36710099,19095,1,36.27229489,127.4682948
가로수,516,대전광역시 동구 ,36710099,19095,1,36.27236202,127.468046
가로수,517,대전광역시 동구 ,36710099,19095,1,36.27238927,127.4679627
가로수,518,대전광역시 동구 ,36710099,19095,1,36.27240941,127.4678826
가로수,519,대전광역시 동구 ,36710099,19095,1,36.2724699,127.4676535
가로수,520,대전광역시 동구 ,36710099,19095,1,36.27245071,127.4677294
가로수,521,대전광역시 동구 ,36710099,19095,1,36.2724954,127.4675659
가로수,522,대전광역시 동구 ,36710099,19095,1,36.27257427,127.4672859
가로수,523,대전광역시 동구 ,36710099,19095,1,36.272597,127.4672095
가로수,524,대전광역시 동구 ,36710099,19095,1,36.27261994,127.4671203
가로수,525,대전광역시 동구 ,36710099,19095,1,36.27271519,127.4667817
가로수,526,대전광역시 동구 ,36710099,19095,1,36.27273917,127.4666977
가로수,527,대전광역시 동구 ,36710099,19097,1,36.27302102,127.4661534
가로수,528,대전광역시 동구 ,36710099,19105,1,36.27299354,127.4662298
가로수,529,대전광역시 동구 ,36710099,19105,1,36.27296751,127.4663163
가로수,530,대전광역시 동구 ,36710099,19105,1,36.27294269,127.4663989
가로수,531,대전광역시 동구 ,36710099,19105,1,36.27291785,127.4664848
가로수,532,대전광역시 동구 ,36710099,19105,1,36.27289338,127.466571
가로수,533,대전광역시 동구 ,36710099,19095,1,36.27287027,127.466651
가로수,534,대전광역시 동구 ,36710099,19095,1,36.272849,127.4667302
가로수,535,대전광역시 동구 ,36710099,19095,1,36.2728246,127.4668175
가로수,536,대전광역시 동구 ,36710099,19095,1,36.27280083,127.4669026
가로수,537,대전광역시 동구 ,36710099,19095,1,36.27274981,127.4670857
가로수,538,대전광역시 동구 ,36710099,19095,1,36.27272945,127.4671627
가로수,539,대전광역시 동구 ,36710099,19095,1,36.27270388,127.4672514
가로수,540,대전광역시 동구 ,36710099,19095,1,36.2726797,127.4673365
가로수,541,대전광역시 동구 ,36710099,19095,1,36.27265735,127.4674186
가로수,542,대전광역시 동구 ,36710099,19095,1,36.27258774,127.4676674
가로수,543,대전광역시 동구 ,36710099,19095,1,36.2725626,127.4677551
가로수,544,대전광역시 동구 ,36710099,19095,1,36.27253716,127.4678439
가로수,545,대전광역시 동구 ,36710099,18385,1,36.27338143,127.4653882
가로수,546,대전광역시 동구 ,36710099,18385,1,36.27333715,127.4654578
가로수,547,대전광역시 동구 ,36710099,19081,1,36.2732943,127.4655294
가로수,548,대전광역시 동구 ,36710099,19098,1,36.27325194,127.4656042
가로수,549,대전광역시 동구 ,36710099,19098,1,36.27321303,127.4656786
가로수,550,대전광역시 동구 ,36710099,19081,1,36.2731819,127.4654724
가로수,551,대전광역시 동구 ,36710099,19098,1,36.27315451,127.4655217
가로수,552,대전광역시 동구 ,36710099,19098,1,36.27311244,127.4655996
가로수,553,대전광역시 동구 ,36710099,19098,1,36.27307652,127.4656735
가로수,554,대전광역시 동구 ,36710099,19098,1,36.27304555,127.4656787
가로수,555,대전광역시 동구 ,36710099,19096,1,36.27296357,127.4657152
가로수,556,대전광역시 동구 ,36710099,19101,1,36.27289894,127.4657233
가로수,557,대전광역시 동구 ,36710099,19101,1,36.27283127,127.4656991
가로수,558,대전광역시 동구 ,36710099,19101,1,36.27256137,127.4656386
가로수,559,대전광역시 동구 ,36710099,19101,1,36.27269164,127.4656461
가로수,560,대전광역시 동구 ,36710099,19101,1,36.27263652,127.4656394
가로수,561,대전광역시 동구 ,36710099,19101,1,36.27257473,127.4657726
가로수,562,대전광역시 동구 ,36710099,19101,1,36.272624,127.4658033
가로수,563,대전광역시 동구 ,36710099,19101,1,36.27268073,127.4658298
가로수,564,대전광역시 동구 ,36710099,19101,1,36.27273666,127.4658498
가로수,565,대전광역시 동구 ,36710099,19101,1,36.272096,127.4658139
가로수,566,대전광역시 동구 ,36710099,19101,1,36.27216262,127.4657856
가로수,567,대전광역시 동구 ,36710099,19101,1,36.27223814,127.4657593
가로수,568,대전광역시 동구 ,36710099,19101,1,36.27230638,127.4657453
가로수,569,대전광역시 동구 ,36710099,19101,1,36.27238475,127.4657367
가로수,570,대전광역시 동구 ,36710099,19101,1,36.27245352,127.4657377
가로수,571,대전광역시 동구 ,36710099,19101,1,36.27251695,127.4657434
가로수,572,대전광역시 동구 ,36710099,19101,1,36.27278807,127.4658686
가로수,573,대전광역시 동구 ,36710099,19105,1,36.27285369,127.466192
가로수,574,대전광역시 동구 ,36710099,19105,1,36.27282493,127.466278
가로수,575,대전광역시 동구 ,36710099,19105,1,36.27280221,127.4663595
가로수,576,대전광역시 동구 ,36710099,19105,1,36.27278562,127.4664437
가로수,577,대전광역시 동구 ,36710099,19097,1,36.27287859,127.4660183
